groupname;loginname;code;bookletname;unitname;originalUnitId;responses;laststate
"lfbt1";"14252-223-t1";"";"LKFB_T1_R7";"LFB147";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB147a\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB147\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":\""100\""},{\""id\"":\""cloze_1\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045422494,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045401444,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"14252-223-t1";"";"LKFB_T1_R7";"LFB157";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""image_1\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB157a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB157b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB157c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB157d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB157\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045459578,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045423497,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"14252-223-t1";"";"LKFB_T1_R7";"LFB158";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""image_1\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB158a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB158b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB158c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB158d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB158\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045546757,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045460585,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"14252-223-t1";"";"LKFB_T1_R7";"LFB151";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""image_1\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB151a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB151b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB151c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB151d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB151\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045642948,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045547762,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"14252-223-t1";"";"LKFB_T1_R7";"LFB152";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""image_1\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB152a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB152b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB152c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB152d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB152\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045662019,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045643959,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"14252-223-t1";"";"LKFB_T1_R7";"LFB161";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01e\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01f\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""LFB161\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045687096,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045664027,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"14252-223-t1";"";"LKFB_T1_R7";"LFB162";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB162\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045707152,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045688104,""responseType"":""iqb-standard@1.0""}]";"{""PRESENTATION_PROGRESS"":""complete""}"
"lfbt1";"14252-223-t1";"";"LKFB_T1_R7";"LFB162";"";"[]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""none"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"14252-223-t1";"";"LKFB_T1_R7";"FeedbackKT";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_3\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""feedback_1\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":5},{\""id\"":\""text_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""feedback_2\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_5\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""feedback_3\"",\""status\"":\""DISPLAYED\"",\""value\"":false}]"",""ts"":1738045717176,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"14252-223-t1";"";"LKFB_T1_R7";"FeedbackKT";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_3\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""feedback_1\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""text_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""feedback_2\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_5\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""feedback_3\"",\""status\"":\""DISPLAYED\"",\""value\"":false}]"",""ts"":1738045709159,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045709159,""responseType"":""iqb-standard@1.0""}]";""
"lfbt1";"14252-223-t1";"";"LKFB_T1_R7";"Ende";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]}]"",""ts"":1738045720205,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045720205,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB101";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]}]"",""ts"":1738045022838,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045022838,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB111";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""image_2\"",\""status\"":\""DISPLAYED\"",\""value\"":false}]"",""ts"":1738045048232,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045044202,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB121_4";"";"[]";"{""PLAYER"":""RUNNING""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB125";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""LFB125\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB125_1\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":true},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB125_1a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB125_2\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_2a\"",\""status\"":\""NOT_REACHED\"",\""value\"":null},{\""id\"":\""LFB125_3\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_4\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_5\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_6\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_7\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_8\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_8a\"",\""status\"":\""NOT_REACHED\"",\""value\"":null},{\""id\"":\""text_3\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB125_9\"",\""status\"":\""DISPLAYED\"",\""value\"":false}]"",""ts"":1738045114661,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045084486,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB126";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01c\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""LFB126\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045160961,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045127732,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB127";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""LFB127\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045194167,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045172030,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB131";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01e\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01f\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01g\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01h\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01i\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB131\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045293757,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045196176,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB132";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""image_2\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""intro_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""02a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""02b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""02c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""02d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""LFB132\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045387329,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045296785,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB133";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB133\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045431562,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045393346,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB134";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""01e\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""LFB134\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045450630,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045434567,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB135";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""LFB135\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045475758,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045453649,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB136";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB136\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045503898,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045477762,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB137";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""LFB137\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045524029,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045506977,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB141";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB141a\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB141\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045600411,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045526032,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB142";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB142a\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01e\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""LFB142\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045681870,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045615528,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB144";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB144a\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""01e\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""01f\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB144\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045726096,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045684879,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB146";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB146a\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB146\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045788393,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045740179,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB147";"";"[]";"{""PLAYER"":""RUNNING""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB156";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""image_1\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB156a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB156b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB156c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB156d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB156\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045839651,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045793432,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
